trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
15222149-3bd7-4901-7a89-c6c7190774f2,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-04T00:02:56.053751Z,122.00,0.1500,0.8500,no
00b352b8-0e3b-43c1-54ee-31ba3be23f7e,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-03T22:36:49.924064Z,22.00,0.1500,0.8500,no
0b646596-af87-63ed-1644-4a8a8ac53c86,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-03T18:29:19.055204Z,50.00,0.1500,0.8500,no
0ee3e600-0b6b-6655-0fb7-2c0979aa6316,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-03T15:19:35.086066Z,65.00,0.1500,0.8500,no
63f34561-7de8-6dab-0277-89bf6c02aad8,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-03T02:34:21.593417Z,24.00,0.1800,0.8200,yes
32444bd2-8da2-663b-37e8-06f7bfc9a8da,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-03T02:34:21.593417Z,26.00,0.1700,0.8300,yes
5555da12-7e3b-7565-15b1-af2639affac6,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-11-01T13:26:49.369666Z,1.00,0.1500,0.8500,no
d27c2684-a30e-415a-ce81-414e7fa459c4,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-30T04:43:59.065693Z,5.00,0.1700,0.8300,yes
6380e921-4f37-578d-c31a-66c8ba4fd936,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-30T03:27:55.573794Z,40.00,0.1500,0.8500,no
f6a98a95-e01b-4bf4-37ba-9e3c61630560,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-27T07:51:55.338047Z,25.00,0.1500,0.8500,no
017a78e9-39f5-498d-1fcc-f33b38fc30a9,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-27T07:51:55.338047Z,25.00,0.0900,0.9100,no
902fe67a-e167-41bd-e77a-59579cae8d91,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-26T18:11:17.249758Z,4.00,0.1700,0.8300,yes
3e484c48-6aed-46d8-c1de-55b878d523c8,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-26T18:11:17.249758Z,28.00,0.1900,0.8100,yes
0d08a9dd-fc4d-461d-fd80-8bf690c9c739,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-26T18:11:17.249758Z,4.00,0.1700,0.8300,yes
03b6a9d5-15ee-4cd5-ddf4-b7057ea3a01b,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-26T18:11:17.249758Z,4.00,0.1700,0.8300,yes
6e2e7559-27f5-44ed-930b-74de98bced21,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-26T10:35:42.533241Z,50.00,0.1700,0.8300,yes
45696f30-445d-69b5-d56e-d409831c9091,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-09T10:14:55.217354Z,25.00,0.1700,0.8300,yes
e817a22a-b566-5849-e4d6-7902b7075524,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-10-06T15:48:35.549352Z,27.00,0.1700,0.8300,yes
0592b9b1-fc85-4458-9d41-5282d7dd5a01,KXVIRGINIAHOUSEDEMS-25NOV04-54-56,2025-09-10T13:48:34.651415Z,1.00,0.2800,0.7200,yes
